invoice_id,product_code,description,volume,date,unit_price,customer_id
562770,22383,LUNCH BAG SUKI DESIGN,20,2020-06-17,39.60,17139
562770,22384,LUNCH BAG PINK POLKADOT,40,2020-06-17,39.60,17139
562770,23206,LUNCH BAG APPLE DESIGN,20,2020-06-17,39.60,17139
562770,23207,LUNCH BAG ALPHABET DESIGN,10,2020-06-17,39.60,17139
562770,23209,LUNCH BAG VINTAGE DOILEY,40,2020-06-17,39.60,17139
562770,22662,LUNCH BAG DOLLY GIRL DESIGN,20,2020-06-17,39.60,17139
562770,22629,SPACEBOY LUNCH BOX,12,2020-06-17,46.80,17139
562770,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2020-06-17,70.80,17139
562771,84988,SET OF 72 PINK HEART PAPER DOILIES,16,2020-06-17,34.80,13113
562771,23298,SPOTTY BUNTING,50,2020-06-17,99.60,13113
562772,47566,PARTY BUNTING,6,2020-06-17,118.80,13097
562772,23298,SPOTTY BUNTING,4,2020-06-17,118.80,13097
562772,21790,VINTAGE SNAP CARDS,24,2020-06-17,20.40,13097
562772,22423,REGENCY CAKESTAND 3 TIER,2,2020-06-17,306.00,13097
562772,22090,PAPER BUNTING RETROSPOT,10,2020-06-17,70.80,13097
562772,21080,SET/20 RED RETROSPOT PAPER NAPKINS,1,2020-06-17,20.40,13097
562772,22629,SPACEBOY LUNCH BOX,3,2020-06-17,46.80,13097
562772,22630,DOLLY GIRL LUNCH BOX,3,2020-06-17,46.80,13097
562772,21080,SET/20 RED RETROSPOT PAPER NAPKINS,9,2020-06-17,20.40,13097
562775,85099B,JUMBO BAG RED RETROSPOT,20,2020-06-17,49.92,15078
562775,23209,LUNCH BAG VINTAGE DOILEY,10,2020-06-17,39.60,15078
562775,23203,JUMBO BAG VINTAGE DOILEY,20,2020-06-17,49.92,15078
562775,23202,JUMBO BAG VINTAGE LEAF,10,2020-06-17,49.92,15078
562775,23201,JUMBO BAG ALPHABET,20,2020-06-17,49.92,15078
562775,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2020-06-17,39.60,15078
562775,22385,JUMBO BAG SPACEBOY DESIGN,10,2020-06-17,49.92,15078
562775,22383,LUNCH BAG SUKI DESIGN,10,2020-06-17,39.60,15078
562775,22382,LUNCH BAG SPACEBOY DESIGN,10,2020-06-17,39.60,15078
562775,22386,JUMBO BAG PINK POLKADOT,10,2020-06-17,49.92,15078
562775,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2020-06-17,49.92,15078
562775,21931,JUMBO STORAGE BAG SUKI,20,2020-06-17,49.92,15078
562775,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,2020-06-17,49.92,15078
562775,84991,60 TEATIME FAIRY CAKE CASES,24,2020-06-17,13.20,15078
562777,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2020-06-17,15.60,15247
562777,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2020-06-17,61.20,15247
562779,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2020-06-17,61.20,17841
562779,22386,JUMBO BAG PINK POLKADOT,4,2020-06-17,49.92,17841
562779,22355,CHARLOTTE BAG SUKI DESIGN,1,2020-06-17,20.40,17841
562779,22385,JUMBO BAG SPACEBOY DESIGN,1,2020-06-17,49.92,17841
562779,85099B,JUMBO BAG RED RETROSPOT,1,2020-06-17,49.92,17841
562779,20719,WOODLAND CHARLOTTE BAG,1,2020-06-17,20.40,17841
562779,20724,RED RETROSPOT CHARLOTTE BAG,1,2020-06-17,20.40,17841
562779,22383,LUNCH BAG SUKI DESIGN,1,2020-06-17,39.60,17841
562779,20728,LUNCH BAG CARS BLUE,1,2020-06-17,39.60,17841
562779,23298,SPOTTY BUNTING,1,2020-06-17,118.80,17841
562779,22662,LUNCH BAG DOLLY GIRL DESIGN,2,2020-06-17,39.60,17841
562779,20727,LUNCH BAG  BLACK SKULL.,2,2020-06-17,39.60,17841
562779,47566,PARTY BUNTING,2,2020-06-17,118.80,17841
562779,22998,TRAVEL CARD WALLET KEEP CALM,2,2020-06-17,10.08,17841
562779,21213,PACK OF 72 SKULL CAKE CASES,6,2020-06-17,13.20,17841
562779,21975,PACK OF 60 DINOSAUR CAKE CASES,2,2020-06-17,13.20,17841
562779,22090,PAPER BUNTING RETROSPOT,2,2020-06-17,70.80,17841
562779,22630,DOLLY GIRL LUNCH BOX,1,2020-06-17,46.80,17841
562779,22629,SPACEBOY LUNCH BOX,1,2020-06-17,46.80,17841
562780,23307,SET OF 60 PANTRY DESIGN CAKE CASES,24,2020-06-17,13.20,14901
562782,20728,LUNCH BAG CARS BLUE,10,2020-06-17,39.60,13280
562782,20725,LUNCH BAG RED RETROSPOT,10,2020-06-17,39.60,13280
562782,20726,LUNCH BAG WOODLAND,10,2020-06-17,39.60,13280
562782,20727,LUNCH BAG  BLACK SKULL.,10,2020-06-17,39.60,13280
562782,22382,LUNCH BAG SPACEBOY DESIGN,10,2020-06-17,39.60,13280
562782,22383,LUNCH BAG SUKI DESIGN,10,2020-06-17,39.60,13280
562782,22384,LUNCH BAG PINK POLKADOT,10,2020-06-17,39.60,13280
562783,20725,LUNCH BAG RED RETROSPOT,10,2020-06-17,39.60,13018
562783,20727,LUNCH BAG  BLACK SKULL.,10,2020-06-17,39.60,13018
562783,23206,LUNCH BAG APPLE DESIGN,10,2020-06-17,39.60,13018
562783,23076,ICE CREAM SUNDAE LIP GLOSS,24,2020-06-17,30.00,13018
562783,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2020-06-17,15.60,13018
562784,22423,REGENCY CAKESTAND 3 TIER,2,2020-06-17,306.00,16791
562784,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2020-06-17,70.80,16791
562784,23307,SET OF 60 PANTRY DESIGN CAKE CASES,3,2020-06-17,13.20,16791
562784,47566,PARTY BUNTING,2,2020-06-17,118.80,16791
562784,23298,SPOTTY BUNTING,2,2020-06-17,118.80,16791
562784,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,2020-06-17,13.20,16791
562784,22993,SET OF 4 PANTRY JELLY MOULDS,2,2020-06-17,30.00,16791
562784,22382,LUNCH BAG SPACEBOY DESIGN,1,2020-06-17,39.60,16791
562784,22662,LUNCH BAG DOLLY GIRL DESIGN,1,2020-06-17,39.60,16791
562784,20725,LUNCH BAG RED RETROSPOT,1,2020-06-17,39.60,16791
562784,22383,LUNCH BAG SUKI DESIGN,1,2020-06-17,39.60,16791
562784,23207,LUNCH BAG ALPHABET DESIGN,2,2020-06-17,39.60,16791
562784,20728,LUNCH BAG CARS BLUE,1,2020-06-17,39.60,16791
562784,23209,LUNCH BAG VINTAGE DOILY,1,2020-06-17,39.60,16791
562788,23209,LUNCH BAG VINTAGE DOILY,10,2020-06-17,39.60,17669
562788,23203,JUMBO BAG VINTAGE DOILY,100,2020-06-17,42.96,17669
562788,20727,LUNCH BAG  BLACK SKULL.,10,2020-06-17,39.60,17669
562788,22384,LUNCH BAG PINK POLKADOT,10,2020-06-17,39.60,17669
562788,22386,JUMBO BAG PINK POLKADOT,30,2020-06-17,49.92,17669
562788,22356,CHARLOTTE BAG PINK POLKADOT,10,2020-06-17,20.40,17669
562788,23206,LUNCH BAG APPLE DESIGN,10,2020-06-17,39.60,17669
562788,85099F,JUMBO BAG STRAWBERRY,10,2020-06-17,49.92,17669
562789,23298,SPOTTY BUNTING,50,2020-06-17,99.60,14646
562789,22659,LUNCH BOX I LOVE LONDON,24,2020-06-17,46.80,14646
562789,22630,DOLLY GIRL LUNCH BOX,64,2020-06-17,39.60,14646
562789,22629,SPACEBOY LUNCH BOX,128,2020-06-17,39.60,14646
562789,21731,RED TOADSTOOL LED NIGHT LIGHT,144,2020-06-17,34.80,14646
562789,22489,PACK OF 12 TRADITIONAL CRAYONS,144,2020-06-17,8.64,14646
562789,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2020-06-17,10.08,14646
562789,22993,SET OF 4 PANTRY JELLY MOULDS,72,2020-06-17,25.44,14646
562789,22961,JAM MAKING SET PRINTED,96,2020-06-17,30.00,14646
562789,23307,SET OF 60 PANTRY DESIGN CAKE CASES,120,2020-06-17,10.08,14646
562789,23209,LUNCH BAG DOILEY PATTERN,100,2020-06-17,34.80,14646
562789,20728,LUNCH BAG CARS BLUE,100,2020-06-17,34.80,14646
562789,20724,RED RETROSPOT CHARLOTTE BAG,200,2020-06-17,17.28,14646
562789,20719,WOODLAND CHARLOTTE BAG,200,2020-06-17,17.28,14646
562789,23204,CHARLOTTE BAG APPLES DESIGN,200,2020-06-17,17.28,14646
562789,20723,STRAWBERRY CHARLOTTE BAG,100,2020-06-17,17.28,14646
562789,22355,CHARLOTTE BAG SUKI DESIGN,100,2020-06-17,17.28,14646
562789,20712,JUMBO BAG WOODLAND ANIMALS,300,2020-06-17,42.96,14646
562789,23199,JUMBO BAG APPLES,200,2020-06-17,42.96,14646
562789,23201,JUMBO BAG ALPHABET,200,2020-06-17,42.96,14646
562789,23200,JUMBO BAG PEARS,100,2020-06-17,42.96,14646
562789,23203,JUMBO BAG DOILEY PATTERNS,400,2020-06-17,42.96,14646
562789,22386,JUMBO BAG PINK POLKADOT,10,2020-06-17,49.92,14646
562789,85099B,JUMBO BAG RED RETROSPOT,200,2020-06-17,42.96,14646
562789,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,100,2020-06-17,42.96,14646
562790,23231,WRAP  VINTAGE DOILEY,50,2020-06-17,10.08,14646
562790,16161P,WRAP ENGLISH ROSE,50,2020-06-17,10.08,14646
562790,21498,RED RETROSPOT WRAP,50,2020-06-17,10.08,14646
562791,23231,WRAP  VINTAGE DOILY,25,2020-06-17,10.08,17730
562791,16161P,WRAP ENGLISH ROSE,25,2020-06-17,10.08,17730
562791,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2020-06-17,30.00,17730
562791,22741,FUNKY DIVA PEN,48,2020-06-17,20.40,17730
562792,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2020-06-17,70.80,17634
562804,22961,JAM MAKING SET PRINTED,12,2020-06-17,34.80,13355
562804,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2020-06-17,61.20,13355
562804,22629,SPACEBOY LUNCH BOX,12,2020-06-17,46.80,13355
562804,22741,FUNKY DIVA PEN,48,2020-06-17,20.40,13355
562804,23209,LUNCH BAG DOILEY PATTERN,10,2020-06-17,39.60,13355
562804,23206,LUNCH BAG APPLE DESIGN,10,2020-06-17,39.60,13355
562804,20728,LUNCH BAG CARS BLUE,10,2020-06-17,39.60,13355
562804,23207,LUNCH BAG ALPHABET DESIGN,10,2020-06-17,39.60,13355
562804,22382,LUNCH BAG SPACEBOY DESIGN,10,2020-06-17,39.60,13355
562804,20726,LUNCH BAG WOODLAND,10,2020-06-17,39.60,13355
562804,20725,LUNCH BAG RED RETROSPOT,10,2020-06-17,39.60,13355
562804,20723,STRAWBERRY CHARLOTTE BAG,10,2020-06-17,20.40,13355
562804,20727,LUNCH BAG  BLACK SKULL.,10,2020-06-17,39.60,13355
562804,23201,JUMBO BAG ALPHABET,10,2020-06-17,49.92,13355
562804,23203,JUMBO BAG DOILEY PATTERNS,10,2020-06-17,49.92,13355
562804,23199,JUMBO BAG APPLES,10,2020-06-17,49.92,13355
562804,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2020-06-17,49.92,13355
562804,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2020-06-17,49.92,13355
562806,22384,LUNCH BAG PINK POLKADOT,10,2020-06-17,39.60,13636
562807,23202,JUMBO BAG VINTAGE LEAF,10,2020-06-17,49.92,16053
562807,23171,REGENCY TEA PLATE GREEN,12,2020-06-17,39.60,16053
562807,22423,REGENCY CAKESTAND 3 TIER,2,2020-06-17,306.00,16053
562807,23307,SET OF 60 PANTRY DESIGN CAKE CASES,120,2020-06-17,10.08,16053
562807,21977,PACK OF 60 PINK PAISLEY CAKE CASES,120,2020-06-17,10.08,16053
562807,84991,60 TEATIME FAIRY CAKE CASES,120,2020-06-17,10.08,16053
562807,21212,PACK OF 72 RETROSPOT CAKE CASES,120,2020-06-17,10.08,16053
562807,23206,LUNCH BAG APPLE DESIGN,10,2020-06-17,39.60,16053
562807,85099B,JUMBO BAG RED RETROSPOT,10,2020-06-17,49.92,16053
562807,20725,LUNCH BAG RED RETROSPOT,10,2020-06-17,39.60,16053
562807,20724,RED RETROSPOT CHARLOTTE BAG,10,2020-06-17,20.40,16053
562807,23298,SPOTTY BUNTING,6,2020-06-17,118.80,16053
562807,22961,JAM MAKING SET PRINTED,12,2020-06-17,34.80,16053
562807,23207,LUNCH BAG ALPHABET DESIGN,10,2020-06-17,39.60,16053
562807,22355,CHARLOTTE BAG SUKI DESIGN,10,2020-06-17,20.40,16053
562807,23203,JUMBO BAG VINTAGE DOILEY,10,2020-06-17,49.92,16053
562807,22384,LUNCH BAG PINK POLKADOT,10,2020-06-17,39.60,16053
562807,23209,LUNCH BAG VINTAGE DOILEY,10,2020-06-17,39.60,16053
562809,23298,SPOTTY BUNTING,5,2020-06-17,118.80,16775
562809,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2020-06-17,70.80,16775
562838,47566,PARTY BUNTING,8,2020-06-17,118.80,13162
562838,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2020-06-17,15.60,13162
562838,23204,CHARLOTTE BAG APPLES DESIGN,30,2020-06-17,20.40,13162
562838,23206,LUNCH BAG APPLE DESIGN,20,2020-06-17,39.60,13162
562838,22384,LUNCH BAG PINK POLKADOT,30,2020-06-17,39.60,13162
562838,22383,LUNCH BAG SUKI DESIGN,20,2020-06-17,39.60,13162
562838,23298,SPOTTY BUNTING,3,2020-06-17,118.80,13162
562839,22616,PACK OF 12 LONDON TISSUES,12,2020-06-17,6.96,14056
562840,85099B,JUMBO BAG RED RETROSPOT,2,2020-06-17,49.92,14527
562840,23199,JUMBO BAG APPLES,4,2020-06-17,49.92,14527
562840,23201,JUMBO BAG ALPHABET,6,2020-06-17,49.92,14527
562840,23200,JUMBO BAG PEARS,10,2020-06-17,49.92,14527
562840,20712,JUMBO BAG WOODLAND ANIMALS,4,2020-06-17,49.92,14527
562841,84992,72 SWEETHEART FAIRY CAKE CASES,24,2020-06-17,13.20,17675
562841,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2020-06-17,13.20,17675
562841,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2020-06-17,13.20,17675
562841,23307,SET OF 60 PANTRY DESIGN CAKE CASES,24,2020-06-17,13.20,17675
562842,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2020-06-17,61.20,17675
562842,47566,PARTY BUNTING,16,2020-06-17,118.80,17675
562843,21731,RED TOADSTOOL LED NIGHT LIGHT,1,2020-06-17,78.96,NA
562843,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2020-06-17,30.00,NA
562843,22090,PAPER BUNTING RETROSPOT,1,2020-06-17,138.96,NA
562843,22197,POPCORN HOLDER,3,2020-06-17,39.12,NA
562843,22386,JUMBO BAG PINK POLKADOT,2,2020-06-17,99.12,NA
562843,22961,JAM MAKING SET PRINTED,1,2020-06-17,78.96,NA
562843,22993,SET OF 4 PANTRY JELLY MOULDS,2,2020-06-17,59.04,NA
562843,23171,REGENCY TEA PLATE GREEN,5,2020-06-17,78.96,NA
562843,23200,JUMBO BAG PEARS,3,2020-06-17,99.12,NA
562843,23201,JUMBO BAG ALPHABET,2,2020-06-17,99.12,NA
562843,23206,LUNCH BAG APPLE DESIGN,1,2020-06-17,99.12,NA
562843,23209,LUNCH BAG VINTAGE DOILY,1,2020-06-17,99.12,NA
562843,23298,SPOTTY BUNTING,3,2020-06-17,258.96,NA
562843,23307,SET OF 60 PANTRY DESIGN CAKE CASES,2,2020-06-17,30.00,NA
562843,47566,PARTY BUNTING,4,2020-06-17,258.96,NA
562843,84568,GIRLS ALPHABET IRON ON PATCHES,4,2020-06-17,10.08,NA
562843,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,2020-06-17,29.76,NA
562843,84946,ANTIQUE SILVER T-LIGHT GLASS,10,2020-06-17,59.04,NA
562843,84978,HANGING HEART JAR T-LIGHT HOLDER,11,2020-06-17,59.04,NA
562843,84988,SET OF 72 PINK HEART PAPER DOILIES,1,2020-06-17,70.08,NA
562843,84991,60 TEATIME FAIRY CAKE CASES,1,2020-06-17,30.00,NA
562843,15036,ASSORTED COLOURS SILK FAN,3,2020-06-17,39.12,NA
562843,20712,JUMBO BAG WOODLAND ANIMALS,2,2020-06-17,99.12,NA
562843,20723,STRAWBERRY CHARLOTTE BAG,1,2020-06-17,39.12,NA
562843,21094,SET/6 RED SPOTTY PAPER PLATES,4,2020-06-17,19.92,NA
562843,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2020-06-17,40.56,NA
562844,22423,REGENCY CAKESTAND 3 TIER,5,2020-06-18,306.00,12444
562844,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2020-06-18,40.56,12444
562846,20719,WOODLAND CHARLOTTE BAG,47,2020-06-18,59.04,NA
562846,20723,STRAWBERRY CHARLOTTE BAG,53,2020-06-18,59.04,NA
562846,20724,RED RETROSPOT CHARLOTTE BAG,81,2020-06-18,59.04,NA
562846,20725,LUNCH BAG RED RETROSPOT,61,2020-06-18,119.04,NA
562846,20726,LUNCH BAG WOODLAND,12,2020-06-18,119.04,NA
562846,20727,LUNCH BAG  BLACK SKULL.,25,2020-06-18,119.04,NA
562846,20728,LUNCH BAG CARS BLUE,20,2020-06-18,119.04,NA
562846,21212,PACK OF 72 RETROSPOT CAKE CASES,33,2020-06-18,49.92,NA
562846,22151,PLACE SETTING WHITE HEART,3,2020-06-18,39.12,NA
562846,22355,CHARLOTTE BAG SUKI DESIGN,118,2020-06-18,59.04,NA
562846,22356,CHARLOTTE BAG PINK POLKADOT,38,2020-06-18,59.04,NA
562846,22382,LUNCH BAG SPACEBOY DESIGN,6,2020-06-18,119.04,NA
562846,22383,LUNCH BAG SUKI DESIGN,19,2020-06-18,119.04,NA
562846,22384,LUNCH BAG PINK POLKADOT,9,2020-06-18,119.04,NA
562846,22417,PACK OF 60 SPACEBOY CAKE CASES,4,2020-06-18,49.92,NA
562846,22423,REGENCY CAKESTAND 3 TIER,11,2020-06-18,599.04,NA
562846,22489,PACK OF 12 TRADITIONAL CRAYONS,1,2020-06-18,30.00,NA
562846,23206,LUNCH BAG APPLE DESIGN,9,2020-06-18,119.04,NA
562846,23207,LUNCH BAG ALPHABET DESIGN,1,2020-06-18,119.04,NA
562846,47566,PARTY BUNTING,40,2020-06-18,258.96,NA
562847,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2020-06-18,15.60,16245
562847,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2020-06-18,30.00,16245
562847,23298,SPOTTY BUNTING,3,2020-06-18,118.80,16245
562847,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2020-06-18,40.56,16245
562849,22616,PACK OF 12 LONDON TISSUES,24,2020-06-18,6.96,16700
562849,15036,ASSORTED COLOURS SILK FAN,24,2020-06-18,19.92,16700
562849,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2020-06-18,39.60,16700
562849,23207,LUNCH BAG ALPHABET DESIGN,10,2020-06-18,39.60,16700
562849,23201,JUMBO BAG ALPHABET,10,2020-06-18,49.92,16700
562849,85099B,JUMBO BAG RED RETROSPOT,10,2020-06-18,49.92,16700
562849,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2020-06-18,40.56,16700
562849,23202,JUMBO BAG VINTAGE LEAF,10,2020-06-18,49.92,16700
562849,22699,ROSES REGENCY TEACUP AND SAUCER,6,2020-06-18,70.80,16700
562850,20725,LUNCH BAG RED RETROSPOT,100,2020-06-18,34.80,14680
562850,22383,LUNCH BAG SUKI DESIGN,100,2020-06-18,34.80,14680
562850,23204,CHARLOTTE BAG APPLES DESIGN,100,2020-06-18,17.28,14680
562850,21931,JUMBO STORAGE BAG SUKI,100,2020-06-18,42.96,14680
562850,23199,JUMBO BAG APPLES,100,2020-06-18,42.96,14680
562850,47566,PARTY BUNTING,50,2020-06-18,99.60,14680
562850,22356,CHARLOTTE BAG PINK POLKADOT,30,2020-06-18,20.40,14680
562850,20724,RED RETROSPOT CHARLOTTE BAG,30,2020-06-18,20.40,14680
562850,20719,WOODLAND CHARLOTTE BAG,30,2020-06-18,20.40,14680
562850,20728,LUNCH BAG CARS BLUE,30,2020-06-18,39.60,14680
562850,85099C,JUMBO  BAG BAROQUE BLACK WHITE,100,2020-06-18,42.96,14680
562850,85099B,JUMBO BAG RED RETROSPOT,300,2020-06-18,42.96,14680
562851,47566,PARTY BUNTING,4,2020-06-18,118.80,13117
562852,22151,PLACE SETTING WHITE HEART,24,2020-06-18,10.08,13050
562852,23209,LUNCH BAG VINTAGE DOILY,10,2020-06-18,39.60,13050
562852,47566,PARTY BUNTING,4,2020-06-18,118.80,13050
562852,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2020-06-18,61.20,13050
562853,22961,JAM MAKING SET PRINTED,12,2020-06-18,34.80,13919
562853,16161P,WRAP ENGLISH ROSE,25,2020-06-18,10.08,13919
562853,21498,RED RETROSPOT WRAP,25,2020-06-18,10.08,13919
562878,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2020-06-18,49.92,16241
562878,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2020-06-18,49.92,16241
562878,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2020-06-18,70.80,16241
562878,22662,LUNCH BAG DOLLY GIRL DESIGN,1,2020-06-18,39.60,16241
562878,22383,LUNCH BAG SUKI DESIGN,1,2020-06-18,39.60,16241
562878,23298,SPOTTY BUNTING,3,2020-06-18,118.80,16241
562878,47566,PARTY BUNTING,2,2020-06-18,118.80,16241
562878,20725,LUNCH BAG RED RETROSPOT,1,2020-06-18,39.60,16241
562878,22382,LUNCH BAG SPACEBOY DESIGN,1,2020-06-18,39.60,16241
562878,23207,LUNCH BAG ALPHABET DESIGN,1,2020-06-18,39.60,16241
562878,23209,LUNCH BAG VINTAGE DOILY,1,2020-06-18,39.60,16241
562878,20727,LUNCH BAG  BLACK SKULL.,1,2020-06-18,39.60,16241
562878,22384,LUNCH BAG PINK POLKADOT,1,2020-06-18,39.60,16241
562880,82482,WOODEN PICTURE FRAME WHITE FINISH,36,2020-06-18,50.40,15838
562880,22386,JUMBO BAG PINK POLKADOT,100,2020-06-18,42.96,15838
562880,85099F,JUMBO BAG STRAWBERRY,200,2020-06-18,42.96,15838
562880,85099B,JUMBO BAG RED RETROSPOT,200,2020-06-18,42.96,15838
562881,15036,ASSORTED COLOURS SILK FAN,12,2020-06-18,19.92,15632
562881,16161P,WRAP ENGLISH ROSE,25,2020-06-18,10.08,15632
562881,20725,LUNCH BAG RED RETROSPOT,10,2020-06-18,39.60,15632
562881,20726,LUNCH BAG WOODLAND,10,2020-06-18,39.60,15632
562881,20727,LUNCH BAG  BLACK SKULL.,10,2020-06-18,39.60,15632
562881,22382,LUNCH BAG SPACEBOY DESIGN,10,2020-06-18,39.60,15632
562881,22383,LUNCH BAG SUKI DESIGN,10,2020-06-18,39.60,15632
562881,23206,LUNCH BAG APPLE DESIGN,10,2020-06-18,39.60,15632
562881,23209,LUNCH BAG DOILEY PATTERN,10,2020-06-18,39.60,15632
562882,22423,REGENCY CAKESTAND 3 TIER,1,2020-06-18,306.00,12384
562885,23298,SPOTTY BUNTING,3,2020-06-18,118.80,14024
562886,22998,TRAVEL CARD WALLET KEEP CALM,48,2020-06-18,10.08,17994
562886,23077,DOUGHNUT LIP GLOSS,60,2020-06-18,30.00,17994
562886,22382,LUNCH BAG SPACEBOY DESIGN,5,2020-06-18,39.60,17994
C562887,23077,DOUGHNUT LIP GLOSS,-20,2020-06-18,30.00,17994
562888,21931,JUMBO STORAGE BAG SUKI,10,2020-06-18,49.92,14388
562888,23199,JUMBO BAG APPLES,10,2020-06-18,49.92,14388
562888,23201,JUMBO BAG ALPHABET,10,2020-06-18,49.92,14388
562888,23202,JUMBO BAG VINTAGE LEAF,10,2020-06-18,49.92,14388
562888,85099B,JUMBO BAG RED RETROSPOT,10,2020-06-18,49.92,14388
562888,20724,RED RETROSPOT CHARLOTTE BAG,10,2020-06-18,20.40,14388
562888,22355,CHARLOTTE BAG SUKI DESIGN,10,2020-06-18,20.40,14388
562888,23204,CHARLOTTE BAG APPLES DESIGN,10,2020-06-18,20.40,14388
562888,22423,REGENCY CAKESTAND 3 TIER,1,2020-06-18,306.00,14388
562888,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2020-06-18,39.60,14388
562890,23298,SPOTTY BUNTING,6,2020-06-18,118.80,14191
562890,47566,PARTY BUNTING,4,2020-06-18,118.80,14191
562890,22386,JUMBO BAG PINK POLKADOT,10,2020-06-18,49.92,14191
562890,85099F,JUMBO BAG STRAWBERRY,10,2020-06-18,49.92,14191
562890,23203,JUMBO BAG VINTAGE DOILY,10,2020-06-18,49.92,14191
562890,20723,STRAWBERRY CHARLOTTE BAG,10,2020-06-18,20.40,14191
562890,20724,RED RETROSPOT CHARLOTTE BAG,10,2020-06-18,20.40,14191
562890,22356,CHARLOTTE BAG PINK POLKADOT,10,2020-06-18,20.40,14191
562890,21498,RED RETROSPOT WRAP,25,2020-06-18,10.08,14191
562891,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2020-06-18,15.60,13468
562891,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2020-06-18,20.40,13468
562891,22423,REGENCY CAKESTAND 3 TIER,2,2020-06-18,306.00,13468
562893,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2020-06-18,40.56,17442
562893,23201,JUMBO BAG ALPHABET,10,2020-06-18,49.92,17442
562893,23203,JUMBO BAG VINTAGE DOILY,10,2020-06-18,49.92,17442
562894,21094,SET/6 RED SPOTTY PAPER PLATES,12,2020-06-18,20.40,12571
562894,21080,SET/20 RED RETROSPOT PAPER NAPKINS,12,2020-06-18,20.40,12571
562894,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2020-06-18,39.60,12571
562907,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2020-06-18,40.56,14116
562908,23209,LUNCH BAG VINTAGE DOILY,10,2020-06-18,39.60,16839
562908,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,2020-06-18,49.92,16839
562908,84978,HANGING HEART JAR T-LIGHT HOLDER,108,2020-06-18,25.44,16839
C562909,75049L,LARGE CIRCULAR MIRROR MOBILE,-11,2020-06-18,30.00,17602
562912,23199,JUMBO BAG APPLES,10,2020-06-18,49.92,15311
562912,85099C,JUMBO  BAG BAROQUE BLACK WHITE,3,2020-06-18,49.92,15311
562913,21703,BAG 125g SWIRLY MARBLES,12,2020-06-18,10.08,17042
562913,47566,PARTY BUNTING,8,2020-06-18,118.80,17042
562914,23298,SPOTTY BUNTING,6,2020-06-18,118.80,16558
562914,47566,PARTY BUNTING,4,2020-06-18,118.80,16558
562914,23203,JUMBO BAG VINTAGE DOILY,10,2020-06-18,49.92,16558
562917,22197,POPCORN HOLDER,600,2020-06-18,17.28,17949
562918,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2020-06-18,61.20,15615
562918,23206,LUNCH BAG APPLE DESIGN,10,2020-06-18,39.60,15615
562918,84991,60 TEATIME FAIRY CAKE CASES,24,2020-06-18,13.20,15615
562918,85099B,JUMBO BAG RED RETROSPOT,20,2020-06-18,49.92,15615
562918,20727,LUNCH BAG  BLACK SKULL.,50,2020-06-18,39.60,15615
562918,22382,LUNCH BAG SPACEBOY DESIGN,10,2020-06-18,39.60,15615
562918,20728,LUNCH BAG CARS BLUE,10,2020-06-18,39.60,15615
